91	-42.968	-16.951	33271	1
92	-45.859	-16.942	55464	5
93	-44.466	-16.238	146652	7
94	-43.227	-20.882	25279	1
95	-42.698	-19.031	26618	0
96	-45.624	-22.491	75909	3
97	-44.158	-20.186	133959	16
98	-46.356	-22.488	53833	2
99	-44.084	-17.852	50834	0
100	-42.315	-19.358	19585	2
101	-46.599	-15.440	103907	4
102	-45.176	-17.281	124025	16
103	-47.120	-16.067	29738	6
104	-46.367	-21.484	66651	1
105	-44.465	-19.513	18837	0
106	-45.796	-22.372	52319	3
107	-49.461	-18.596	11453	0
108	-44.395	-19.341	41627	2
109	-43.634	-19.886	181472	23
110	-41.910	-20.729	21060	0
111	-42.756	-20.785	20200	0
112	-46.348	-21.898	65175	2
113	-45.154	-20.653	17064	0
114	-46.075	-22.796	97523	9
115	-46.049	-22.593	114062	2
116	-45.253	-21.858	62618	2
117	-41.732	-18.281	17557	1
118	-45.417	-21.823	71843	3
119	-46.238	-21.715	99998	4
120	-49.768	-19.483	93343	6
121	-44.779	-16.516	17027	0
122	-45.251	-20.942	246314	20
123	-45.826	-21.110	56443	6
124	-48.651	-19.714	25783	0
125	-46.197	-19.611	63092	2
126	-45.765	-21.290	129528	9
127	-42.629	-20.670	23468	1
128	-49.241	-18.757	49977	5
129	-45.188	-21.031	28274	0
130	-45.285	-20.749	72301	3
131	-42.652	-18.509	18846	1
132	-41.880	-20.457	24536	3
133	-43.607	-20.916	24967	0
134	-42.486	-17.702	155574	11
135	-47.022	-20.661	37054	2
136	-44.164	-19.583	39173	3
137	-49.567	-18.675	72745	6
138	-41.817	-19.050	21689	1
139	-43.662	-16.100	67605	0
140	-46.152	-20.611	39019	1
141	-42.258	-20.183	43553	4
142	-41.593	-17.163	100684	1
143	-43.720	-20.894	17786	2
144	-43.822	-21.000	107024	8
145	-42.104	-20.707	159251	19
146	-42.150	-19.689	381295	33
147	-43.036	-17.513	46552	1
148	-45.670	-22.072	28781	3
149	-40.852	-17.669	112355	3
150	-43.187	-19.056	11094	1
151	-45.204	-21.455	57387	4
152	-44.886	-20.562	52267	2
153	-45.164	-22.089	62181	4
154	-44.711	-20.196	86493	3
155	-46.194	-18.877	147534	7
156	-46.123	-20.995	97888	4
157	-44.658	-20.558	72483	5
158	-50.801	-19.776	43915	1
159	-44.621	-21.476	19113	0
160	-45.829	-21.773	15358	1
161	-44.481	-22.029	23706	0
162	-43.945	-20.840	11308	0
163	-47.869	-18.566	12148	1
164	-46.935	-20.559	88429	2
165	-44.485	-21.149	20356	0
166	-42.652	-21.332	321108	16
167	-43.416	-20.068	21040	0
168	-43.501	-20.667	17243	0
169	-41.502	-17.367	33918	2
170	-43.094	-15.342	25862	1
171	-44.953	-21.993	111936	8
172	-45.683	-19.108	6288	0
173	-41.297	-18.776	31438	1
174	-49.166	-18.656	48973	6
175	-43.222	-21.690	16197	0
176	-41.649	-20.023	26804	1
177	-42.388	-17.156	72828	0
178	-45.424	-15.575	32943	0
179	-43.020	-21.988	15036	1
180	-43.371	-20.916	32234	4
181	-47.240	-20.348	21077	1
182	-44.230	-17.059	38592	3
183	-44.773	-20.403	112519	2
184	-42.796	-20.843	32744	2
185	-42.835	-18.237	44078	2
186	-49.098	-19.671	13909	0
187	-41.774	-16.288	49199	1
188	-46.211	-21.098	46774	7
189	-45.417	-22.144	13636	0
190	-48.346	-19.941	84891	8
191	-41.708	-19.901	21378	1
192	-43.484	-18.932	94232	4
193	-44.882	-19.790	24793	1
194	-45.098	-21.893	60246	3
195	-45.789	-22.441	43705	3
196	-44.590	-15.039	32295	2
197	-43.971	-19.644	24118	0
198	-46.038	-22.134	43062	0
199	-43.845	-20.518	208071	10
200	-43.723	-18.886	24729	0
201	-47.625	-19.860	30721	0
202	-43.805	-20.669	506987	24
203	-41.420	-19.174	107592	9
204	-45.915	-22.533	8745	0
205	-44.084	-19.891	2676077	981
206	-45.418	-21.179	45542	2
207	-44.411	-16.616	130851	6
208	-44.210	-19.094	43749	2
209	-45.652	-21.770	16796	0
210	-44.588	-18.312	122406	3
211	-42.254	-18.628	51915	6
212	-47.116	-18.343	136803	16
213	-42.681	-19.440	486588	41
214	-42.203	-16.602	47269	3
215	-43.287	-21.602	14390	0
216	-44.200	-21.023	16085	0
217	-45.966	-19.760	17809	2
218	-45.998	-22.626	19363	0
219	-45.536	-20.450	25618	0
220	-42.444	-19.834	17788	1
221	-43.410	-18.076	20653	1
222	-40.975	-17.244	26407	0
223	-45.562	-20.813	47389	1
224	-42.803	-16.709	27033	0
225	-43.815	-20.834	24719	0
226	-45.279	-22.213	55775	0
227	-44.361	-20.410	21529	0
228	-46.672	-18.962	18099	0
229	-44.787	-21.748	69940	2
230	-41.126	-18.986	21231	1
231	-41.749	-15.858	28870	0
232	-44.436	-18.754	339765	11
233	-43.653	-18.477	25947	0
234	-45.292	-22.511	40068	1
235	-46.789	-20.368	32017	0
236	-47.806	-19.930	25963	1
237	-42.970	-21.446	23103	1
238	-44.275	-20.636	33879	0
239	-43.512	-21.134	15844	0
240	-43.653	-17.914	218937	9
241	-43.172	-20.487	19369	1
242	-42.670	-19.834	47826	1
243	-42.996	-20.994	16061	0
244	-42.133	-20.579	91374	7
245	-41.485	-18.700	24470	0
246	-42.545	-18.790	33151	1
247	-44.936	-20.113	928335	57
248	-41.378	-15.713	23543	0
249	-46.250	-21.516	27567	4
250	-40.945	-15.756	31415	0
251	-46.305	-16.742	19785	1
252	-42.086	-19.393	27252	2
253	-43.265	-18.933	24133	1
254	-42.963	-20.120	25533	2
255	-45.154	-22.232	15737	0
256	-42.804	-21.324	27156	0
257	-43.994	-21.101	41558	1
258	-42.920	-19.034	26857	0
259	-45.535	-19.501	73518	5
260	-43.170	-21.023	23388	1
261	-45.889	-20.285	6962	1
262	-47.611	-18.444	8867	1
263	-41.807	-20.151	35089	3
264	-45.585	-21.603	108116	3
265	-42.026	-19.122	45344	5
266	-43.997	-17.299	34013	2
267	-42.236	-19.656	25035	2
268	-44.104	-20.702	65944	2
269	-42.604	-20.869	83155	19
270	-44.322	-19.761	220928	51
271	-41.943	-20.586	98369	1
272	-43.000	-14.905	157828	3
273	-45.981	-22.000	20754	2
274	-46.019	-22.455	51783	2
275	-42.469	-21.710	13959	0
276	-45.793	-19.574	17910	1
277	-47.736	-18.737	34514	5
278	-42.210	-20.998	48487	2
279	-43.560	-21.576	17988	0
280	-46.276	-22.811	99485	6
281	-45.817	-21.463	11724	0
282	-42.049	-20.788	18428	1
283	-43.230	-18.147	27742	0
284	-43.365	-18.088	15241	1
285	-40.736	-16.663	34345	2
286	-44.947	-18.693	62803	0
287	-42.100	-19.106	12964	1
288	-42.947	-19.247	59739	10
289	-42.349	-20.674	47697	7
290	-44.441	-19.859	28099	3
291	-45.541	-20.524	312981	18
292	-46.058	-15.072	31225	1
293	-46.772	-20.889	18619	0
294	-44.528	-19.535	11895	1
295	-42.294	-16.987	51773	2
296	-44.279	-17.432	22341	1
297	-43.447	-16.445	116058	9
298	-41.972	-17.998	31895	1
299	-41.513	-18.137	30444	4
300	-41.871	-18.521	42059	3
301	-42.753	-18.147	15354	0
302	-49.166	-20.219	44525	3
303	-40.837	-16.892	24597	0
304	-42.524	-16.130	34402	2
305	-49.018	-20.109	238456	48
306	-44.070	-19.359	16070	0
307	-41.527	-18.889	35516	4
308	-43.262	-14.982	25352	1
309	-43.634	-16.899	13458	0
310	-41.223	-19.037	13142	1
311	-43.184	-21.564	16714	0
312	-45.822	-22.681	19229	1
313	-42.485	-18.869	27845	1
314	-43.868	-18.507	57790	1
315	-41.940	-18.795	1210013	439
316	-42.975	-16.474	71473	4
317	-47.762	-18.488	7247	1
318	-42.802	-18.855	139023	22
319	-45.923	-20.744	69569	3
320	-43.020	-20.564	51280	2
321	-43.604	-17.068	21898	0
322	-46.807	-21.279	93926	0
323	-43.056	-21.366	42086	3
324	-43.017	-21.763	21246	0
325	-47.115	-17.752	33783	0
326	-46.684	-21.290	235578	13
327	-42.785	-21.182	37067	0
328	-46.744	-18.797	30910	4
329	-42.701	-21.017	45484	2
330	-49.860	-19.058	33955	0
331	-45.546	-22.047	28281	0
332	-42.245	-19.351	47325	2
333	-43.950	-21.449	25397	0
334	-46.587	-19.605	106024	9
335	-44.812	-16.832	35782	1
336	-44.154	-15.652	31347	1
337	-47.109	-20.390	47600	1
338	-44.070	-20.022	663252	240
339	-46.401	-22.066	15989	0
340	-44.784	-21.171	13869	0
341	-44.868	-16.228	43818	1
342	-44.323	-20.057	115458	20
343	-44.714	-19.976	37071	1
344	-45.760	-20.135	42773	2
345	-44.928	-21.175	25756	2
346	-45.813	-20.937	52931	2
347	-41.936	-19.637	27572	1
348	-46.286	-22.346	32253	0
349	-42.127	-15.565	36163	0
350	-47.865	-18.967	28023	3
351	-44.947	-21.424	12359	0
352	-41.674	-19.484	124364	6
353	-44.425	-19.500	25032	0
354	-44.269	-18.756	29061	1
355	-42.356	-19.398	72883	5
356	-41.748	-19.755	81650	11
357	-42.601	-19.445	1057599	137
358	-49.937	-18.708	19595	3
359	-46.150	-22.004	45029	3
360	-47.462	-19.048	28321	0
361	-43.299	-19.604	501318	29
362	-41.239	-18.550	47639	5
363	-43.796	-20.256	190473	20
364	-43.344	-16.911	22064	2
365	-44.079	-15.214	85250	9
366	-44.533	-20.371	57120	3
367	-41.666	-17.418	52812	0
368	-45.396	-22.436	419616	15
369	-42.872	-17.848	144177	5
370	-42.833	-21.416	18522	0
371	-41.829	-18.177	114572	12
372	-43.356	-19.410	12647	0
373	-47.041	-21.077	52842	0
374	-44.747	-22.289	61170	0
375	-44.911	-22.328	65353	2
376	-41.820	-19.147	57021	2
377	-41.518	-16.577	108692	9
378	-49.446	-19.756	58430	6
379	-45.102	-20.455	107024	8
380	-46.217	-22.707	36469	1
381	-44.456	-20.206	43538	5
382	-46.772	-20.735	68335	2
383	-44.582	-20.080	379572	21
384	-43.603	-20.678	32633	1
385	-41.855	-16.598	71577	8
386	-41.101	-19.372	27939	1
387	-49.524	-18.985	448626	67
388	-44.826	-21.280	32309	0
389	-50.387	-19.714	141239	10
390	-44.709	-21.341	20731	0
391	-43.719	-19.422	65477	6
392	-40.318	-16.195	59729	0
393	-46.754	-21.024	37706	0
394	-46.602	-22.285	87476	4
395	-42.716	-19.626	13502	0
396	-43.691	-15.250	134438	5
397	-41.757	-18.478	24166	2
398	-43.419	-15.718	310694	38
399	-44.259	-15.320	317002	17
400	-45.533	-20.134	17592	0
401	-44.321	-15.933	37482	1
402	-44.043	-20.555	29544	0
403	-42.213	-17.188	33435	0
404	-42.625	-20.475	66488	5
405	-44.478	-17.201	41599	4
406	-43.999	-19.207	26151	1
407	-41.058	-16.402	116864	3
408	-45.285	-22.005	24071	0
409	-40.989	-16.799	74307	4
410	-42.711	-19.226	32440	0
411	-43.157	-19.842	329075	13
412	-45.973	-17.646	202222	9
413	-44.130	-17.647	19090	1
414	-40.315	-15.873	50447	2
415	-42.650	-16.900	23013	1
416	-42.488	-18.258	18535	1
417	-42.538	-16.521	21192	1
418	-43.581	-19.623	27003	0
419	-44.354	-19.955	77789	11
420	-43.417	-21.760	2286016	210
421	-43.567	-16.852	19224	0
422	-46.513	-21.229	37648	3
423	-43.960	-14.412	35987	1
424	-41.837	-17.607	76591	3
425	-46.746	-18.028	38784	0
426	-45.492	-19.999	192034	12
427	-44.660	-17.013	23028	1
428	-44.062	-20.894	58118	2
429	-46.300	-18.761	80555	12
430	-46.499	-17.738	38001	3
431	-43.889	-19.626	182823	12
432	-41.584	-20.120	90347	7
433	-45.376	-21.995	92120	7
434	-43.485	-20.776	17669	3
435	-42.457	-21.352	30084	3
436	-44.701	-17.876	31580	2
437	-45.023	-21.263	395540	38
438	-45.041	-19.668	16059	0
439	-42.726	-17.064	23201	1
440	-42.660	-21.545	246023	11
441	-44.333	-22.009	29177	2
442	-43.866	-21.800	77517	3
443	-50.665	-19.420	30577	6
444	-44.271	-15.842	37235	1
445	-42.071	-20.435	29857	1
446	-44.603	-16.191	28450	1
447	-44.903	-21.524	27700	4
448	-45.702	-19.864	85417	8
449	-40.710	-17.086	34130	4
450	-45.905	-21.677	171955	14
451	-44.341	-21.492	23579	0
452	-42.095	-17.857	92872	6
453	-42.944	-15.017	30474	0
454	-44.108	-14.672	110693	11
455	-42.086	-20.183	323525	47
456	-41.934	-20.349	95819	5
457	-41.091	-18.682	133473	11
458	-44.669	-19.514	31797	2
459	-43.017	-21.864	52939	5
460	-45.301	-22.318	73750	4
461	-43.328	-20.336	225545	16
462	-42.060	-18.500	21953	1
463	-44.168	-20.074	50069	5
464	-42.964	-21.696	13217	0
465	-42.644	-19.683	20322	1
466	-45.173	-22.466	16796	0
467	-45.203	-19.393	56895	7
468	-41.839	-20.254	25905	4
469	-40.707	-15.768	35179	1
470	-43.021	-18.467	24461	2
471	-44.442	-20.032	118605	23
472	-43.304	-21.870	63554	2
473	-43.757	-14.835	43223	1
474	-42.306	-20.308	78586	6
475	-42.893	-15.457	63742	1
476	-44.064	-19.531	149429	12
477	-45.915	-19.185	19455	3
478	-46.373	-20.021	15096	0
479	-41.500	-16.312	105098	1
480	-41.368	-18.606	31017	0
481	-43.346	-21.177	50142	1
482	-42.607	-19.250	32758	1
483	-42.392	-17.356	149879	10
484	-44.599	-21.675	19619	1
485	-44.145	-16.258	58198	1
486	-42.387	-20.854	46944	4
487	-42.627	-21.144	66597	0
488	-44.415	-14.752	20482	0
489	-44.008	-20.330	22475	0
490	-45.399	-19.845	32377	1
491	-44.007	-18.393	12685	0
492	-45.480	-21.731	35760	3
493	-44.462	-14.469	80253	1
494	-48.890	-18.813	91756	5
495	-43.016	-15.184	117320	3
496	-46.324	-21.306	63728	6
497	-47.497	-18.716	219621	34
498	-41.255	-16.882	21760	2
499	-46.954	-21.207	104911	9
500	-43.938	-16.615	1507118	208
501	-46.543	-22.428	94204	3
502	-42.456	-15.206	33355	0
503	-45.405	-18.564	36730	5
504	-44.635	-18.604	14451	1
505	-43.405	-19.218	19028	0
506	-46.291	-22.635	33431	0
507	-42.409	-21.087	453547	56
508	-41.461	-19.932	129866	23
509	-46.525	-21.373	101701	3
510	-42.185	-18.486	15895	1
511	-40.505	-17.735	204135	6
512	-42.323	-19.173	27143	0
513	-46.481	-16.540	15556	1
514	-45.559	-22.144	22925	0
515	-44.614	-21.213	36554	1
516	-45.273	-21.211	125498	9
517	-41.624	-15.314	44585	0
518	-41.101	-18.489	22188	3
519	-43.009	-19.696	87910	11
520	-43.892	-20.076	318038	25
521	-41.525	-18.439	20262	3
522	-47.711	-19.248	43831	2
523	-43.275	-15.720	35388	3
524	-46.420	-21.082	69228	13
525	-44.997	-19.859	177210	10
526	-41.972	-17.365	142622	9
527	-41.211	-17.241	45973	0
528	-42.409	-16.005	21979	0
529	-43.977	-21.910	11100	1
530	-43.548	-17.502	20853	0
531	-45.287	-22.086	11227	0
532	-44.695	-20.754	187849	4
533	-43.527	-21.329	11044	0
534	-44.737	-19.699	14153	1
535	-42.792	-20.438	21932	0
536	-42.217	-20.512	31350	2
537	-43.687	-20.526	155383	6
538	-46.375	-22.266	142651	5
539	-43.668	-20.395	322412	11
540	-41.298	-18.032	36589	1
541	-42.596	-16.312	25942	0
542	-41.535	-17.060	86649	1
543	-45.254	-18.904	24228	1
544	-45.703	-20.399	42211	1
545	-43.211	-15.351	27874	0
546	-43.425	-21.292	8215	0
547	-42.331	-21.442	33486	1
548	-40.365	-16.777	42255	0
549	-44.701	-19.371	65570	11
550	-46.874	-17.108	374302	43
551	-44.611	-19.846	368557	26
552	-45.760	-21.569	95486	4
553	-45.821	-22.580	88070	4
554	-44.337	-19.280	101817	3
555	-43.181	-19.360	9982	2
556	-44.955	-22.403	74211	0
557	-44.479	-20.650	41515	0
558	-44.270	-22.169	10733	1
559	-46.621	-20.727	490737	28
560	-44.103	-16.089	23817	0
561	-46.106	-18.635	614884	54
562	-47.071	-18.985	368882	45
563	-42.256	-21.172	24208	4
564	-42.983	-20.871	46413	3
565	-42.866	-18.454	24919	2
566	-41.087	-17.465	51294	3
567	-42.535	-18.538	86684	2
568	-41.183	-15.954	118869	7
569	-42.374	-20.469	29322	1
570	-42.720	-20.594	19217	0
571	-45.232	-20.289	18635	2
572	-42.154	-20.827	8966	0
573	-45.461	-22.247	60065	1
574	-44.356	-15.583	41503	2
575	-47.517	-19.190	20746	0
576	-44.056	-19.629	266493	23
577	-43.725	-21.732	8790	1
578	-43.125	-21.825	15076	0
579	-44.636	-19.619	18691	3
580	-45.053	-19.921	27805	2
581	-47.150	-19.429	58501	2
582	-45.063	-21.064	94765	5
583	-42.245	-19.077	36415	2
584	-41.554	-18.337	20894	0
585	-43.311	-21.510	15202	1
586	-42.044	-19.761	26040	8
587	-42.723	-20.240	19641	0
588	-44.167	-21.488	25011	0
589	-44.248	-20.485	20469	1
590	-45.841	-20.514	39629	2
591	-42.423	-19.743	18485	1
592	-45.244	-16.060	32751	1
593	-44.422	-20.520	32575	1
594	-48.661	-19.944	13629	3
595	-43.298	-20.626	86082	3
596	-45.502	-22.559	24769	2
597	-45.552	-22.379	35961	2
598	-42.350	-21.664	53089	4
599	-44.866	-17.379	252130	31
600	-43.023	-21.262	56019	1
601	-44.881	-19.589	114518	5
602	-46.059	-20.459	144511	4
603	-48.636	-20.070	42356	2
604	-45.997	-21.810	74264	6
605	-46.544	-21.821	672208	43
606	-41.557	-19.555	48609	6
607	-44.929	-19.146	129492	18
608	-42.913	-20.420	278363	29
609	-44.958	-16.605	16821	1
610	-41.516	-16.841	51636	0
611	-43.042	-15.733	182503	8
612	-43.076	-20.667	47523	2
613	-41.798	-17.806	74038	6
614	-45.940	-22.263	526352	68
615	-44.933	-22.177	33927	1
616	-44.055	-21.117	38351	1
617	-48.909	-19.276	110428	13
618	-46.855	-20.783	46226	3
619	-46.408	-19.764	14520	0
620	-43.158	-20.778	27804	0
621	-44.079	-18.714	22059	0
622	-43.583	-18.625	13685	0
623	-46.382	-18.162	88232	13
624	-41.949	-20.438	40823	7
625	-44.110	-19.468	42213	2
626	-45.583	-19.260	15417	0
627	-43.886	-20.731	9392	1
628	-43.782	-19.978	72856	3
629	-42.355	-20.018	121822	8
630	-42.451	-21.519	51778	4
631	-41.940	-20.234	27743	3
632	-44.299	-20.864	50902	1
633	-41.145	-19.217	85408	7
634	-43.769	-21.084	22659	1
635	-45.965	-16.273	40949	0
636	-42.986	-16.043	49434	0
637	-44.070	-19.777	1228700	334
638	-45.083	-21.157	17982	0
639	-43.767	-20.099	39141	3
640	-42.658	-20.131	75385	4
641	-42.895	-20.213	11355	0
642	-40.557	-16.685	26838	0
643	-43.495	-20.860	34167	0
644	-44.353	-20.256	22087	1
645	-43.153	-21.481	43194	1
646	-46.311	-19.246	58270	4
647	-42.504	-15.775	134144	1
648	-43.156	-19.961	71455	6
649	-43.174	-21.234	81435	2
650	-43.856	-22.050	25059	2
651	-43.070	-18.249	73393	8
652	-44.375	-20.979	27314	1
653	-43.037	-21.641	9930	0
654	-42.850	-21.213	25772	1
655	-47.549	-18.907	18236	1
656	-42.503	-20.982	18791	3
657	-42.194	-16.362	47505	0
658	-40.513	-16.441	47407	1
659	-43.791	-19.847	567801	45
660	-43.049	-18.649	81893	12
661	-47.223	-19.856	106105	8
662	-42.133	-16.086	179317	8
663	-40.043	-16.122	34071	0
664	-43.303	-20.054	120607	7
665	-42.101	-19.951	35374	4
666	-43.717	-21.962	12234	3
667	-43.523	-21.244	23166	1
668	-44.216	-21.121	35395	2
669	-41.775	-16.046	23226	0
670	-42.814	-20.229	26348	0
671	-42.397	-18.863	23961	0
672	-45.558	-16.734	20043	1
673	-40.657	-16.911	26773	0
674	-47.505	-19.380	46323	2
675	-43.851	-19.728	896202	222
676	-42.263	-20.438	69041	4
677	-43.065	-19.432	51507	2
678	-40.118	-16.296	25724	0
679	-42.299	-18.207	72491	3
680	-45.494	-21.260	37313	3
681	-42.547	-21.279	16149	2
682	-43.918	-18.888	41855	0
683	-43.181	-21.939	17544	2
684	-44.058	-21.637	9852	0
685	-45.070	-20.880	22516	0
686	-41.893	-20.050	40730	5
687	-42.543	-19.391	89555	13
688	-43.644	-19.182	18590	0
689	-43.663	-20.788	19793	0
690	-46.261	-22.020	47238	2
691	-44.080	-22.114	26169	1
692	-42.125	-19.875	25633	4
693	-43.953	-21.591	18616	0
694	-41.386	-19.406	30089	2
695	-45.686	-22.240	157485	9
696	-46.012	-19.557	15221	0
697	-50.349	-18.977	83011	24
698	-44.939	-20.918	82219	4
699	-42.812	-21.750	17444	0
700	-42.615	-20.321	22074	0
701	-43.267	-18.494	23478	0
702	-40.267	-16.528	57621	0
703	-45.276	-20.096	115619	8
704	-42.667	-15.268	32197	0
705	-43.247	-19.236	8701	0
706	-44.165	-18.392	17711	0
707	-43.501	-21.482	233363	17
708	-45.071	-21.567	17986	1
709	-43.975	-20.629	16344	0
710	-42.035	-19.516	24411	1
711	-42.900	-19.879	87431	7
712	-41.447	-18.570	16696	3
713	-44.836	-15.858	263270	4
714	-44.995	-20.694	32269	0
715	-49.866	-19.774	26517	2
716	-42.282	-20.784	27384	3
717	-42.829	-20.908	37143	0
718	-42.312	-18.897	24969	0
719	-41.362	-18.928	13644	0
720	-45.594	-18.179	26031	7
721	-44.830	-19.973	40168	1
722	-43.314	-19.798	42901	5
723	-45.591	-21.905	110220	8
724	-45.980	-19.366	133206	16
725	-46.437	-20.535	29704	0
726	-44.322	-16.853	21918	1
727	-45.940	-21.948	13714	0
728	-43.911	-15.912	124557	0
729	-44.244	-14.881	45906	2
730	-44.281	-21.238	392097	19
731	-42.148	-20.379	43093	3
732	-41.154	-18.738	22149	0
733	-42.170	-19.350	42355	3
734	-44.535	-16.552	18603	1
735	-41.979	-15.360	100730	0
736	-42.798	-18.496	76825	1
737	-43.013	-21.588	121803	3
738	-44.244	-20.064	84594	23
739	-46.242	-20.760	29700	1
740	-43.989	-19.696	73786	5
741	-42.128	-18.325	19032	0
742	-44.559	-19.700	16109	2
743	-45.511	-22.320	18336	1
744	-41.374	-18.401	18997	0
745	-42.667	-19.937	30038	2
746	-42.679	-18.244	32709	2
747	-41.766	-20.026	11699	0
748	-45.035	-22.114	184707	22
749	-42.713	-20.746	33402	5
750	-46.661	-21.103	27256	4
751	-42.567	-20.074	45439	2
752	-42.581	-18.365	31809	1
753	-45.434	-16.354	38307	0
754	-46.503	-20.180	31248	1
755	-45.771	-22.165	21993	2
756	-42.603	-21.015	12836	1
757	-41.945	-19.504	22235	0
758	-42.561	-18.046	57160	9
759	-45.031	-20.262	22782	0
760	-47.019	-20.903	291991	19
761	-43.238	-19.295	8262	1
762	-45.021	-22.211	10051	0
763	-44.576	-20.945	50601	0
764	-47.128	-20.781	34502	2
765	-44.962	-21.741	30301	1
766	-44.465	-21.659	30547	0
767	-45.842	-22.798	27222	4
768	-42.403	-18.780	23152	1
769	-44.123	-20.058	83501	5
770	-42.293	-17.693	44320	2
771	-42.824	-20.082	15881	1
772	-46.220	-22.559	25979	1
773	-42.909	-21.761	9998	1
774	-43.104	-20.900	32995	2
775	-46.148	-22.157	11165	0
776	-43.258	-17.834	26288	0
777	-43.350	-20.809	26945	3
778	-43.090	-18.912	18076	0
779	-43.613	-21.041	49879	0
780	-42.458	-20.493	34181	2
781	-44.473	-21.917	8712	0
782	-43.219	-18.389	20931	1
783	-45.779	-19.377	4283	0
784	-40.260	-17.754	40512	3
785	-46.684	-19.128	50212	2
786	-46.087	-21.571	37618	1
787	-42.874	-15.870	19970	0
788	-44.541	-21.829	10551	0
789	-43.414	-18.517	105414	0
790	-44.294	-19.446	929068	92
791	-43.202	-21.146	10447	1
792	-45.802	-22.037	28227	1
793	-43.296	-21.965	11723	1
794	-42.046	-20.000	84938	4
795	-42.151	-19.223	30875	6
796	-45.039	-22.030	26166	0
797	-43.256	-21.360	22759	0
798	-42.093	-15.819	126870	6
799	-41.592	-19.749	15814	1
800	-46.894	-19.913	16834	1
801	-46.163	-19.874	9231	2
802	-43.680	-19.628	17185	2
803	-41.903	-19.288	73110	4
804	-42.856	-20.627	55735	7
805	-41.356	-17.687	636976	114
806	-42.605	-19.554	357935	22
807	-44.159	-21.116	28850	0
808	-45.837	-18.837	44423	2
809	-43.022	-21.182	75882	0
810	-46.147	-22.358	19092	0
811	-46.389	-22.708	26573	0
812	-42.059	-20.892	56884	1
813	-45.224	-21.698	323689	34
814	-45.045	-18.301	122612	5
815	-45.487	-21.406	251773	28
816	-41.731	-19.038	28265	2
817	-48.776	-18.572	111063	9
818	-42.820	-17.259	81147	3
819	-45.793	-21.880	20393	0
820	-42.976	-21.112	425205	25
821	-44.870	-16.365	53649	0
822	-42.062	-19.664	58921	7
