134	-38.3198729	-12.41288118	206396	56
135	-43.39725461	-5.24978997	401375	76
136	-51.30958475	-29.08094315	742317	124
137	-49.49239308	-15.11536001	223083	38
138	-54.8381269	-28.09760662	67893	9
139	-37.67200953	-5.59639957	74576	26
140	-40.12156453	-7.06494771	97548	11
141	-47.42625153	-13.80997575	62777	11
142	-45.36384885	-7.12690793	67194	6
143	-44.13640541	-6.38550111	207901	13
144	-44.5611496	-10.21352005	85443	12
145	-43.24742115	-3.61716771	208916	7
146	-52.95617654	-26.81881292	399432	64
147	-38.52187031	-4.44101514	62398	12
148	-44.01189406	-4.39729491	256054	31
149	-43.26832171	-4.36868515	84209	11
150	-40.74384638	-19.3631929	194465	64
151	-54.6490337	-10.1741122	148506	31
152	-50.19399567	-8.70188363	132444	59
153	-43.36127761	-18.77962794	89419	9
154	-52.08467673	-27.18129855	144506	9
155	-43.87872151	-20.6691268	244412	12
156	-40.71173694	-3.50492764	57432	8
157	-44.26116643	-11.62561835	118413	1
158	-37.08776419	-10.5312352	44915	6
159	-49.42608793	-28.61522829	359564	33
160	-53.42951859	-28.73768627	154802	24
161	-72.86194351	-8.27368293	126089	26
162	-55.74813012	-15.88936782	833370	352
163	-36.11032724	-6.84858266	118048	25
164	-35.7062057	-6.62510159	96853	16
165	-50.78191397	-27.28665548	121522	11
166	-44.39999808	-18.43041277	150211	15
167	-43.54994362	-18.09126752	85570	7
168	-47.34254109	-12.14634598	120404	20
169	-44.93799028	-20.10573604	472696	59
170	-54.992692	-22.17706589	470946	209
171	-51.64163279	-21.40286531	117442	8
172	-47.94917711	-15.76893059	1004910	554
173	-37.84583921	-11.90603648	114395	29
174	-52.33365959	-27.61109037	217218	28
175	-35.89436014	-7.03114809	52927	11
176	-37.4068064	-11.23244534	123323	33
177	-39.23980009	-10.48174845	305669	26
178	-39.35583416	-12.25626949	1020142	240
179	-50.27430449	-20.15295729	103343	8
180	-43.09360682	-7.33338605	123244	10
181	-48.68018005	-27.65217462	836139	159
182	-45.43141081	-20.4627819	154264	9
183	-38.67892706	-3.89861445	3345525	1170
184	-47.41707802	-20.46586306	395383	24
185	-46.64305871	-23.32257663	448669	82
186	-53.16841791	-27.44086177	182320	42
187	-49.82779338	-19.69871952	179948	21
188	-50.37429818	-0.88767534	206517	19
189	-36.5293812	-8.99004281	445207	172
190	-46.31352336	-8.47618327	128451	16
191	-49.20925798	-16.77427099	2089437	706
192	-41.85141311	-18.65024367	418659	154
193	-50.82005295	-29.52203657	300643	35
194	-42.99962257	-16.65927072	43546	5
195	-47.18864089	-2.07406032	405951	88
196	-42.88896014	-14.21913257	380175	23
197	-42.86068682	-18.74954323	133672	9
198	-51.86880624	-28.78149235	130230	5
199	-35.43466021	-6.82005989	167752	31
200	-40.73016537	-20.65336099	178095	88
201	-45.08968068	-22.71121506	412636	54
202	-46.33890532	-23.34754463	1404807	385
203	-48.84498386	-11.96993702	134037	22
204	-46.07210771	-2.32822993	208303	24
205	-41.03180029	-3.9140777	295914	42
206	-54.34411639	-23.11068171	219097	76
207	-38.99695053	-6.36645232	225093	48
208	-53.75747249	-28.16650193	186632	11
209	-39.42983038	-14.96449794	1099874	497
210	-47.17464114	-5.13163358	545711	220
211	-42.59553274	-19.3675981	525008	97
212	-50.91411761	-16.39291912	60187	10
213	-40.85134922	-4.53626365	139511	18
214	-41.9853424	-11.54685224	388421	46
215	-35.50638951	-7.28704779	111006	17
216	-40.453667	-12.36632916	258977	35
217	-43.17368239	-19.72969692	384348	49
218	-43.87014737	-22.86020739	212981	83
219	-44.269283	-20.37191063	61864	5
220	-56.42347365	-6.45250637	258332	30
221	-48.73689942	-26.89392441	515465	142
222	-45.42431033	-22.42957201	189969	12
223	-34.96074921	-7.79639966	158315	71
224	-47.00117372	-24.17181581	212623	53
225	-38.46600404	-8.66918931	133847	68
226	-46.95002651	-23.81886828	960279	263
227	-44.12387606	-3.59065849	185416	17
228	-40.99862309	-21.06131089	75491	9
229	-41.8584078	-21.15250358	198402	39
230	-40.35958078	-15.4826648	212163	45
231	-48.23532569	-23.5401802	193984	13
232	-49.04570955	-23.86663595	247073	29
233	-39.59708244	-3.33224077	202947	32
234	-38.34953764	-7.47086662	85622	6
235	-49.88636219	-18.96781415	141092	21
236	-49.56667814	-27.47056201	55127	3
237	-47.75932658	-20.26056237	97004	14
238	-48.44601672	-21.14416995	412290	22
239	-40.77230426	-11.24452539	337357	33
240	-53.18843216	-32.2146385	54340	4
241	-47.16562229	-9.53197916	69442	3
242	-50.72913417	-20.22110136	151202	8
243	-43.20948484	-15.40676318	251351	42
244	-44.74565248	-15.28398564	280206	36
245	-36.78791747	-10.51277626	54073	9
246	-48.62091411	-22.27756111	354285	27
247	-58.51420563	-15.53184896	107665	18
248	-40.18977734	-13.46078506	531173	76
249	-38.34043701	-10.00354911	105010	27
250	-51.25874591	-26.91481051	320673	43
251	-34.94751133	-7.10258988	997167	496
252	-48.93242171	-26.33364697	795570	109
253	-41.63034206	-9.69087357	498707	176
254	-43.48170924	-21.74711605	738608	70
255	-46.93457546	-23.17836079	600955	72
256	-42.23237949	-22.78912429	515260	266
257	-51.99998239	-29.37536013	306761	29
258	-44.9061515	-21.36690609	149409	6
259	-38.88808502	-6.75270541	56404	5
260	-43.03446957	-2.75769827	159238	10
261	-47.35610859	-22.39238324	569497	50
262	-40.13661604	-19.47234788	290258	164
263	-49.75992839	-21.67104864	162883	19
264	-37.67244419	-4.66746565	110633	5
265	-40.5970556	-3.0977897	360295	38
266	-52.68089274	-32.73281188	258762	28
267	-35.61946244	-5.33803029	83149	5
268	-35.13818044	-6.72847309	141458	32
269	-35.37512734	-9.10949322	66496	17
270	-44.77936132	-2.14429492	188503	27
271	-41.62214159	-3.49504134	300492	27
272	-35.17237612	-6.3591732	127700	14
273	-34.98232844	-7.37965706	82198	28
274	-42.03670821	-13.60837865	98736	2
275	-42.68331255	-22.58674395	111125	21
276	-41.77255492	-22.20954919	240278	120
277	-35.35226236	-5.83303413	274317	69
278	-51.68394824	0.98932062	494484	184
279	-36.30967812	-5.18032426	52544	5
280	-35.81343429	-9.56695279	1129811	1085
281	-42.03218162	-20.22831014	266487	36
282	-41.20852237	-18.64890794	63900	19
283	-49.66102211	-5.64147787	248800	271
284	-49.95644251	-22.23559028	336847	20
285	-35.78354224	-9.19671549	313143	120
286	-35.47957854	-8.63863312	539713	289
287	-35.18960284	-7.64796322	516646	208
288	-52.85541568	0.65508253	64956	10
289	-51.66371853	-14.54667745	63959	11
290	-35.560179	-7.88165304	250332	91
291	-39.31525843	-3.89971857	84383	14
292	-38.69787511	-5.71496859	65025	12
293	-44.82396278	-4.4011186	398763	47
294	-37.29137954	-5.81271924	39143	12
295	-42.66746909	-6.16141252	133098	7
296	-49.35336098	-17.87319053	352205	70
297	-40.49619329	-3.58525009	23362	1
298	-49.00263048	-9.11878121	141133	24
299	-46.09554081	-23.56064371	1360842	284
300	-46.97031595	-22.3843831	385188	30
301	-40.32204432	-18.20560545	55454	19
302	-51.42093458	-29.56443005	199216	22
303	-44.06333098	-16.3299306	606401	111
304	-37.31083064	-5.12560626	313769	131
305	-42.2659927	-20.88552862	275845	35
306	-40.7590963	-17.45343297	122129	28
307	-52.84061881	-28.54536949	42843	2
308	-35.24241172	-5.79539404	999357	316
309	-49.87695833	-20.76532764	64063	8
310	-60.2495403	3.4039662	37387	10
311	-51.69984198	-11.24242904	107598	39
312	-37.16768777	-10.3760612	63138	14
313	-53.08198559	-22.07293577	86969	19
314	-42.50861213	-22.21138618	230584	59
315	-40.51411712	-18.76196253	122140	34
316	-49.26696198	-21.36416166	77950	4
317	-56.87939515	-0.10443103	175802	6
318	-51.71131684	2.83529596	29286	10
319	-44.74896383	-20.76977897	127400	10
320	-46.90504117	-23.45203771	1867199	419
321	-50.44142877	-30.17818398	338697	55
322	-49.57878689	-22.98961573	291864	24
323	-43.51652629	-20.34861839	170614	21
324	-38.4856279	-4.15250475	110769	23
325	-37.84419922	-7.82643056	321308	69
326	-36.61564908	-9.43701918	179429	71
327	-44.69178599	-19.72499177	122254	8
328	-46.34061165	-17.63003706	216449	38
329	-48.05151158	-3.84793491	265220	191
330	-45.28544732	-23.25102001	73598	5
331	-51.65791827	-19.80256141	74701	10
332	-53.96863183	-13.55757639	34722	7
333	-50.15949468	-6.38404572	249260	124
334	-58.7399946	-13.43264428	80843	19
335	-52.2114207	-28.25545694	329630	67
336	-46.68638448	-20.60066203	226823	23
337	-37.31507409	-7.01398857	126602	60
338	-46.23042763	-18.89736052	255396	28
339	-47.20345104	-18.72336007	201631	31
340	-38.08987719	-6.14685133	115517	11
341	-38.8480755	-9.23333324	164628	45
342	-42.4507932	-18.24281277	86469	14
343	-41.4424454	-16.17363875	86822	5
344	-52.4593757	-31.39664166	502375	57
345	-36.53173841	-10.21859414	125298	49
346	-40.24763876	-8.70994885	426818	175
347	-37.88484799	-7.19137716	74580	5
348	-41.8827509	-6.99255193	201291	10
349	-47.58568778	-23.87072393	184187	33
350	-45.99476829	-3.96192968	599586	129
351	-40.87718891	-6.89967398	57762	12
352	-47.77007854	-22.77033872	551160	81
353	-45.12436763	-17.11968181	165668	37
354	-47.27896496	-21.96532427	186327	19
355	-48.44804017	-16.95706736	93758	17
356	-46.19098798	-20.13958996	81359	8
357	-46.4141754	-21.99779868	339262	19
358	-42.71661581	-20.25388616	193460	23
359	-48.90617818	-13.94775072	226916	20
360	-51.01589361	-2.13530529	111042	9
361	-51.12213179	-30.04077597	3708270	1434
362	-47.12518368	-6.93944118	100120	18
363	-48.14674711	-10.11200416	273576	41
364	-39.74457819	-17.09190413	705503	373
365	-46.10019651	-22.47185936	317487	16
366	-44.23278502	-5.35338248	185501	26
367	-51.73171943	-22.20394466	577652	75
368	-54.56579295	-15.21435449	73462	18
369	-36.76354235	-10.28597153	92764	26
370	-50.94548184	-18.72504922	98317	8
371	-35.02209033	-8.04725456	3329359	2055
372	-49.592316	-7.10067438	174710	73
373	-47.88583854	-24.57218712	250663	34
374	-53.39086973	-29.72225179	64812	4
375	-38.3343019	-10.88338981	316356	44
376	-47.75517058	-21.33254537	977446	68
377	-67.92046959	-9.98272168	380763	87
378	-47.89006486	-22.3189529	245713	26
379	-43.21237619	-22.77339795	11554872	3908
380	-49.84189104	-27.08215434	201698	15
381	-49.85851254	-11.36175325	112031	19
382	-50.8082159	-15.42467137	88304	17
383	-54.63059747	-16.70308049	261980	76
384	-44.00317493	-2.92537898	164929	14
385	-56.0422405	-14.87000286	32555	6
386	-47.77655739	-0.81986419	248166	34
387	-39.24997106	-8.03353702	162141	31
388	-42.15212969	-15.70570523	216489	16
389	-38.43867538	-12.76773746	3687316	2244
390	-51.67420189	-27.81491645	62464	4
391	-52.67370603	-29.52273045	326257	35
392	-54.21836041	-29.8340555	372105	42
393	-45.05528577	-13.81796804	185645	11
394	-42.03436136	-22.00327506	29688	2
395	-40.11782198	-4.39493025	74996	6
396	-45.67095314	-22.10389143	139637	12
397	-54.54807033	-27.76871493	157242	22
398	-40.71661257	-19.94355589	102686	19
399	-37.39218791	-9.43705558	171003	43
400	-54.65470473	-1.87149018	466203	37
401	-54.35099714	-29.10709586	115432	12
402	-54.76957919	-28.41043421	201798	27
403	-39.06289944	-12.83229262	542202	84
404	-42.06685488	-21.53565949	122895	10
405	-46.24989175	-23.86346082	1465494	232
406	-49.43279588	-26.31988226	131281	12
407	-47.88945172	-21.96737811	303595	20
408	-51.95188153	-7.43820887	128168	38
409	-51.85732747	-30.09372517	143859	20
410	-46.91197241	-21.7214102	413843	19
411	-44.29724846	-21.15169689	184083	9
412	-48.12765054	-20.50439133	206004	26
413	-49.41683907	-20.6936832	764961	53
414	-45.76196582	-23.09604511	1381846	175
415	-44.99005131	-22.09553359	212115	11
416	-39.97207175	-18.64656526	175005	92
417	-50.28781676	-13.95962786	79369	20
418	-53.50693287	-26.7109473	177051	19
419	-36.22770584	-9.90470122	281267	131
420	-46.59485255	-23.68871719	13574264	2342
421	-42.87677427	-8.80579845	138546	10
422	-46.73289069	-21.1586474	262976	26
423	-35.2236807	-7.15134223	130912	42
424	-41.45174912	-12.9358363	261329	16
425	-69.65905732	-9.61425874	47114	7
426	-40.45452803	-10.35309127	289579	27
427	-37.55115794	-9.96079349	152143	35
428	-37.16771586	-6.48925456	97959	12
429	-36.94455291	-6.92082952	39442	0
430	-36.65568398	-6.50209716	120584	7
431	-36.42539161	-6.73207522	73031	9
432	-36.60618057	-6.00162926	61898	2
433	-38.39740214	-6.24671182	64765	8
434	-38.33173311	-5.86487306	44761	7
435	-37.73738852	-7.50497818	117242	13
436	-43.0074332	-22.33391102	493146	53
437	-37.74862284	-9.15713216	92148	20
438	-36.11519566	-9.16107036	150303	76
439	-53.19613148	-31.08145785	119079	11
440	-39.3234735	-11.52254919	420734	51
441	-40.52106404	-5.23360996	248956	26
442	-40.27251319	-6.25435277	146535	25
443	-39.30258982	-5.05971666	270488	66
444	-39.48301697	-5.80555081	221452	39
445	-37.60645346	-8.40752458	209345	89
446	-44.1065575	-19.27731129	406025	50
447	-54.61783549	-11.48626446	173010	54
448	-40.20842082	-3.73566974	373857	45
449	-52.55870374	-28.95815956	74860	12
450	-47.41934097	-23.43610046	1292076	190
451	-37.93838431	-6.77403007	183248	21
452	-35.08652113	-8.36022384	244045	219
453	-60.495979	0.31821546	44981	7
454	-51.92256172	-17.65818074	417536	90
455	-49.12591121	-27.79508457	24078	3
456	-57.86787686	-14.74242109	148825	40
457	-71.12487008	-8.69841601	71911	7
458	-47.91045183	-23.21602853	252240	21
459	-41.51194417	-17.76469858	265766	83
460	-42.60242805	-5.06894251	979529	190
461	-53.49507739	-16.02486357	55021	4
462	-49.00010203	-27.39242586	86585	15
463	-37.98144414	-10.90965336	108686	28
464	-48.68254894	-2.57331291	256324	114
465	-36.93172217	-9.94828275	37626	17
466	-52.91795179	-20.61123672	141873	53
467	-45.21306591	-18.77544378	97652	26
468	-53.95856807	-27.48234283	148111	13
469	-43.09595194	-22.11468914	154978	17
470	-49.06258856	-28.30873987	369235	21
471	-49.9226578	-4.54509239	310574	241
472	-50.47215014	-21.91475873	112046	17
473	-43.02450949	-21.14075616	268001	28
474	-48.14313594	-19.70164282	340748	42
475	-48.63353743	-18.92759616	840286	132
476	-37.80262444	-6.10708218	66289	18
477	-35.74095227	-7.60857639	55352	7
478	-46.46629424	-15.916837	147179	31
479	-39.47947487	-3.67396998	100200	14
480	-50.73934577	-28.64979731	163115	38
481	-36.90105847	-5.58246407	138890	38
482	-37.11266156	-8.79709353	175841	62
483	-36.30328395	-8.28037201	821052	355
484	-44.23419904	-22.5485998	693512	171
485	-50.2094917	-17.17702717	111538	15
486	-39.18882792	-13.72139197	255933	79
487	-41.66928374	-6.28711969	105841	5
488	-46.55401263	-14.20298217	107744	30
489	-45.52904636	-21.32648314	442577	33
490	-39.53838103	-6.64590819	98253	10
491	-43.55458908	-22.44407262	161422	18
492	-43.04603266	-20.77055762	229160	25
493	-40.30793848	-20.27466509	1545090	1239
494	-40.62797137	-14.65405493	633326	175
495	-35.33923397	-8.12378156	206255	124
496	-49.86153348	-20.23387454	133951	22
497	-52.28915099	-26.71185667	150531	25
498	-51.44203061	-23.61127374	282504	65
499	-50.81792748	-23.48266243	72343	9
500	-51.85244386	-23.00791995	182835	22
501	-52.32271728	-24.15020626	218856	60
502	-53.62548371	-25.77593255	95878	7
503	-53.22151253	-25.03335264	437828	155
504	-49.12681453	-24.78345036	31472	9
505	-52.75272438	-23.61287854	140930	24
506	-50.5347767	-23.23494711	181745	30
507	-49.26154984	-25.34541707	3147183	1537
508	-51.51392897	-23.90332584	46427	8
509	-52.20463475	-23.51903715	33982	1
510	-54.09405734	-25.30048425	470799	271
511	-53.20763908	-25.95937925	238779	24
512	-52.86743246	-24.41907347	120465	24
513	-51.94671381	-25.43843161	390025	89
514	-50.35398032	-23.84016826	79320	14
515	-50.79258307	-25.67110954	97181	15
516	-51.56079437	-24.35539067	145937	20
517	-50.00149862	-23.22964136	125114	14
518	-49.76481983	-24.28739109	104123	26
519	-49.87306639	-25.75085698	47247	8
520	-51.1762592	-23.44252313	718740	212
521	-51.89202692	-23.46889148	515381	93
522	-52.04624649	-26.25038758	92287	24
523	-48.59004283	-25.46836361	255173	74
524	-52.79298326	-22.94855099	269253	43
525	-52.63247781	-25.97439509	157566	26
526	-51.97547807	-24.80583805	80041	18
527	-49.99249926	-25.05437533	428397	74
528	-51.23491311	-22.912649	83480	27
529	-50.78878932	-25.16061952	130794	13
530	-49.43601086	-25.98906162	88033	11
531	-50.33965125	-25.85013593	62742	7
532	-50.6745965	-24.40740786	160790	65
533	-53.91063383	-24.54023247	373201	159
534	-53.5141634	-23.72822437	264857	58
535	-51.24621279	-26.15032122	120808	18
536	-49.80969476	-23.67614753	97653	7
537	-62.88370018	-11.60588993	164622	7
538	-62.56662542	-9.65909134	227590	104
539	-61.68877752	-11.93273171	227590	40
540	-61.21609796	-13.15345995	53965	7
541	-64.09781474	-11.6949147	70605	16
542	-62.35638656	-10.63667741	295034	70
543	-64.02862304	-9.43166135	486884	197
544	-60.66863784	-12.14062351	219734	27
545	-69.69830072	-4.75929036	49796	20
546	-68.14545431	-8.1088252	49796	1
547	-63.21998595	-4.12426817	131674	19
548	-58.56109068	-3.14788081	154218	9
549	-67.56070635	-1.86617938	23076	0
550	-68.71004165	-5.97750963	123437	17
551	-60.54527633	-6.6829423	155149	27
552	-60.24912616	-3.30650968	1935545	682
553	-58.1999303	-2.90860263	239203	19
554	-65.10833674	-7.14698063	70261	5
555	-65.13118281	-0.34147196	99247	15
556	-59.92356991	-1.5878925	51478	12
557	-65.46972766	-4.01935179	88278	4
